prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index
9524,9663,Claude_Code,OpenAI_Codex,rvergis,sfarthin,1759613799.0,1761253105.0,1760107525.0,1760538001.0,merged,merged,True,430476.0,642497346,langfuse/langfuse,cross,23
9524,9745,Claude_Code,Cursor,rvergis,nimarb,1759613799.0,1761253105.0,1760535615.0,1760693355.0,merged,merged,True,157740.0,642497346,langfuse/langfuse,cross,27
9524,9974,Claude_Code,Cursor,rvergis,marcklingen,1759613799.0,1761253105.0,1761229711.0,1761231211.0,merged,closed_unmerged,True,1500.0,642497346,langfuse/langfuse,cross,35
32657,33402,Claude_Code,Copilot,spbolton,Copilot,1752580017.0,1759716372.0,1759177743.0,1759235168.0,closed_unmerged,closed_unmerged,True,57425.0,3729629,dotCMS/core,cross,1
32658,33189,Claude_Code,Copilot,spbolton,Copilot,1752580032.0,1760148110.0,1756991379.0,1756993646.0,closed_unmerged,closed_unmerged,True,2267.0,3729629,dotCMS/core,cross,2
32658,33402,Claude_Code,Copilot,spbolton,Copilot,1752580032.0,1760148110.0,1759177743.0,1759235168.0,closed_unmerged,closed_unmerged,True,57425.0,3729629,dotCMS/core,cross,3
32660,33189,Claude_Code,Copilot,spbolton,Copilot,1752580063.0,1760148106.0,1756991379.0,1756993646.0,closed_unmerged,closed_unmerged,True,2267.0,3729629,dotCMS/core,cross,6
32661,33402,Claude_Code,Copilot,spbolton,Copilot,1752580079.0,1760061925.0,1759177743.0,1759235168.0,closed_unmerged,closed_unmerged,True,57425.0,3729629,dotCMS/core,cross,9
61965,62114,Cursor,Copilot,murphyatwork,Copilot,1755230096.0,1756263815.0,1755655315.0,1756136842.0,merged,closed_unmerged,True,481527.0,402945349,StarRocks/starrocks,cross,0
61965,62136,Cursor,Copilot,murphyatwork,Copilot,1755230096.0,1756263815.0,1755675131.0,1755679387.0,merged,merged,True,4256.0,402945349,StarRocks/starrocks,cross,1
61975,62114,Cursor,Copilot,murphyatwork,Copilot,1755240803.0,1756185741.0,1755655315.0,1756136842.0,merged,closed_unmerged,True,481527.0,402945349,StarRocks/starrocks,cross,2
61975,62136,Cursor,Copilot,murphyatwork,Copilot,1755240803.0,1756185741.0,1755675131.0,1755679387.0,merged,merged,True,4256.0,402945349,StarRocks/starrocks,cross,3
62114,62225,Copilot,Cursor,Copilot,murphyatwork,1755655315.0,1756136842.0,1755851715.0,1756184420.0,closed_unmerged,merged,True,285127.0,402945349,StarRocks/starrocks,cross,4
4915,5128,OpenAI_Codex,Copilot,e5l,Copilot,1749197474.0,1761298344.0,1760694093.0,1760701281.0,merged,closed_unmerged,True,7188.0,40136600,ktorio/ktor,cross,0
19744,20295,OpenAI_Codex,Cursor,Jarred-Sumner,Jarred-Sumner,1747596145.0,1753000832.0,1749531619.0,1749836635.0,closed_unmerged,merged,True,305016.0,357728969,oven-sh/bun,cross,18
20033,20217,OpenAI_Codex,Cursor,Jarred-Sumner,Jarred-Sumner,1748555200.0,1753000763.0,1749168611.0,1749171850.0,closed_unmerged,closed_unmerged,True,3239.0,357728969,oven-sh/bun,cross,210
20041,20698,OpenAI_Codex,Claude_Code,Jarred-Sumner,Jarred-Sumner,1748564551.0,1753000764.0,1751098900.0,1751512208.0,closed_unmerged,merged,True,413308.0,357728969,oven-sh/bun,cross,232
20058,20613,OpenAI_Codex,Cursor,Jarred-Sumner,Jarred-Sumner,1748583662.0,1753000765.0,1750749922.0,1751007883.0,closed_unmerged,merged,True,257961.0,357728969,oven-sh/bun,cross,287
20199,20265,OpenAI_Codex,Cursor,Jarred-Sumner,Jarred-Sumner,1749093502.0,1753000767.0,1749394110.0,1749615961.0,closed_unmerged,merged,True,221851.0,357728969,oven-sh/bun,cross,371
616,632,OpenAI_Codex,Copilot,Rello,Copilot,1752396674.0,1752844858.0,1752784501.0,1752844789.0,closed_unmerged,closed_unmerged,True,60288.0,62162299,Rello/audioplayer,cross,0
641,642,Copilot,OpenAI_Codex,Copilot,Rello,1760115859.0,1760321697.0,1760321473.0,1760321659.0,closed_unmerged,merged,True,186.0,62162299,Rello/audioplayer,cross,1
232,235,Copilot,OpenAI_Codex,Copilot,KMKoushik,1757969385.0,1759087595.0,1758127974.0,1758127994.0,closed_unmerged,merged,True,20.0,772283421,usesend/useSend,cross,1
232,236,Copilot,OpenAI_Codex,Copilot,KMKoushik,1757969385.0,1759087595.0,1758130122.0,1758130212.0,closed_unmerged,merged,True,90.0,772283421,usesend/useSend,cross,2
232,247,Copilot,OpenAI_Codex,Copilot,KMKoushik,1757969385.0,1759087595.0,1758399341.0,1758399496.0,closed_unmerged,merged,True,155.0,772283421,usesend/useSend,cross,4
232,257,Copilot,OpenAI_Codex,Copilot,KMKoushik,1757969385.0,1759087595.0,1758916324.0,1758930108.0,closed_unmerged,merged,True,13784.0,772283421,usesend/useSend,cross,5
232,259,Copilot,OpenAI_Codex,Copilot,KMKoushik,1757969385.0,1759087595.0,1758916364.0,1758930014.0,closed_unmerged,merged,True,13650.0,772283421,usesend/useSend,cross,7
157910,161074,Claude_Code,OpenAI_Codex,soumith,jainapurva,1752063229.0,1760081696.0,1755714586.0,1755714607.0,closed_unmerged,closed_unmerged,True,21.0,65600975,pytorch/pytorch,cross,30
157910,162698,Claude_Code,Copilot,soumith,Copilot,1752063229.0,1760081696.0,1757568872.0,1757601205.0,closed_unmerged,closed_unmerged,True,32333.0,65600975,pytorch/pytorch,cross,35
157910,163486,Claude_Code,OpenAI_Codex,soumith,bobrenjc93,1752063229.0,1760081696.0,1758519899.0,1759014056.0,closed_unmerged,closed_unmerged,True,494157.0,65600975,pytorch/pytorch,cross,36
160943,161390,OpenAI_Codex,Copilot,ezyang,Copilot,1755578638.0,1758223494.0,1756102355.0,1756102797.0,closed_unmerged,closed_unmerged,True,442.0,65600975,pytorch/pytorch,cross,43
163486,163731,OpenAI_Codex,Copilot,bobrenjc93,Copilot,1758519899.0,1759014056.0,1758684932.0,1758684988.0,closed_unmerged,closed_unmerged,True,56.0,65600975,pytorch/pytorch,cross,47
6328,6331,Copilot,OpenAI_Codex,Copilot,katspaugh,1757315373.0,1757412513.0,1757318024.0,1757320879.0,merged,closed_unmerged,True,2855.0,481196344,safe-global/safe-wallet-monorepo,cross,1
6328,6332,Copilot,OpenAI_Codex,Copilot,katspaugh,1757315373.0,1757412513.0,1757320858.0,1757320962.0,merged,merged,True,104.0,481196344,safe-global/safe-wallet-monorepo,cross,2
6340,6363,Cursor,OpenAI_Codex,gfendres,katspaugh,1757409720.0,1759414076.0,1758526956.0,1758531275.0,closed_unmerged,merged,True,4319.0,481196344,safe-global/safe-wallet-monorepo,cross,8
6340,6373,Cursor,OpenAI_Codex,gfendres,katspaugh,1757409720.0,1759414076.0,1758634901.0,1758702400.0,closed_unmerged,merged,True,67499.0,481196344,safe-global/safe-wallet-monorepo,cross,12
6340,6375,Cursor,OpenAI_Codex,gfendres,katspaugh,1757409720.0,1759414076.0,1758722659.0,1758787080.0,closed_unmerged,merged,True,64421.0,481196344,safe-global/safe-wallet-monorepo,cross,13
14731,14738,OpenAI_Codex,Copilot,zanieb,Copilot,1752854611.0,1753091318.0,1752862643.0,1753191165.0,merged,merged,True,228675.0,699532645,astral-sh/uv,cross,0
14733,14738,OpenAI_Codex,Copilot,zanieb,Copilot,1752857499.0,1753027921.0,1752862643.0,1753191165.0,merged,merged,True,165278.0,699532645,astral-sh/uv,cross,1
14738,14763,Copilot,OpenAI_Codex,Copilot,charliermarsh,1752862643.0,1753191165.0,1753047251.0,1753047504.0,merged,merged,True,253.0,699532645,astral-sh/uv,cross,2
75,79,Copilot,OpenAI_Codex,Copilot,niieani,1755619644.0,1760051351.0,1760047068.0,1760049852.0,closed_unmerged,merged,True,2784.0,617290848,niieani/gpt-tokenizer,cross,0
75,80,Copilot,OpenAI_Codex,Copilot,niieani,1755619644.0,1760051351.0,1760050826.0,1760051338.0,closed_unmerged,merged,True,512.0,617290848,niieani/gpt-tokenizer,cross,1
77,79,Copilot,OpenAI_Codex,Copilot,niieani,1755619723.0,1760049830.0,1760047068.0,1760049852.0,closed_unmerged,merged,True,2762.0,617290848,niieani/gpt-tokenizer,cross,2
2094,2098,OpenAI_Codex,Copilot,mikel-brostrom,Copilot,1754327073.0,1754574844.0,1754574738.0,1755821936.0,closed_unmerged,closed_unmerged,True,106.0,275118967,mikel-brostrom/boxmot,cross,0
2095,2098,OpenAI_Codex,Copilot,mikel-brostrom,Copilot,1754329941.0,1754574858.0,1754574738.0,1755821936.0,closed_unmerged,closed_unmerged,True,120.0,275118967,mikel-brostrom/boxmot,cross,1
2096,2098,OpenAI_Codex,Copilot,mikel-brostrom,Copilot,1754397075.0,1755562768.0,1754574738.0,1755821936.0,closed_unmerged,closed_unmerged,True,988030.0,275118967,mikel-brostrom/boxmot,cross,2
2097,2098,OpenAI_Codex,Copilot,mikel-brostrom,Copilot,1754500420.0,1754574884.0,1754574738.0,1755821936.0,closed_unmerged,closed_unmerged,True,146.0,275118967,mikel-brostrom/boxmot,cross,3
2098,2101,Copilot,OpenAI_Codex,Copilot,mikel-brostrom,1754574738.0,1755821936.0,1755075834.0,1756340312.0,closed_unmerged,closed_unmerged,True,746102.0,275118967,mikel-brostrom/boxmot,cross,4
26248,26478,Copilot,Claude_Code,Copilot,lyzno1,1758817586.0,1760615478.0,1759201708.0,1759206402.0,closed_unmerged,merged,True,4694.0,626805178,langgenius/dify,cross,0
5796,6247,OpenAI_Codex,Cursor,Michaelvll,Michaelvll,1748487361.0,1759975381.0,1752284259.0,1752308752.0,closed_unmerged,merged,True,24493.0,395140743,skypilot-org/skypilot,cross,2
5796,6414,OpenAI_Codex,Cursor,Michaelvll,Michaelvll,1748487361.0,1759975381.0,1753775272.0,1753775469.0,closed_unmerged,closed_unmerged,True,197.0,395140743,skypilot-org/skypilot,cross,4
5796,6880,OpenAI_Codex,Copilot,Michaelvll,Copilot,1748487361.0,1759975381.0,1756273051.0,1756278911.0,closed_unmerged,closed_unmerged,True,5860.0,395140743,skypilot-org/skypilot,cross,6
5796,7428,OpenAI_Codex,Cursor,Michaelvll,kevinmingtarja,1748487361.0,1759975381.0,1759245202.0,1759245471.0,closed_unmerged,closed_unmerged,True,269.0,395140743,skypilot-org/skypilot,cross,8
5796,7430,OpenAI_Codex,Cursor,Michaelvll,kevinmingtarja,1748487361.0,1759975381.0,1759245294.0,1759245368.0,closed_unmerged,closed_unmerged,True,74.0,395140743,skypilot-org/skypilot,cross,10
3878,3988,Cursor,Copilot,ScriptedAlchemy,Copilot,1751477076.0,1759160402.0,1754595434.0,1754595662.0,closed_unmerged,closed_unmerged,True,228.0,306976345,module-federation/core,cross,0
3878,4001,Cursor,OpenAI_Codex,ScriptedAlchemy,ScriptedAlchemy,1751477076.0,1759160402.0,1755152397.0,1757040604.0,closed_unmerged,closed_unmerged,True,1888207.0,306976345,module-federation/core,cross,1
3899,4009,Cursor,Copilot,ScriptedAlchemy,Copilot,1752265532.0,1757040616.0,1755597547.0,1757040579.0,closed_unmerged,closed_unmerged,True,1443032.0,306976345,module-federation/core,cross,6
3899,4010,Cursor,Copilot,ScriptedAlchemy,Copilot,1752265532.0,1757040616.0,1755599048.0,1757040571.0,closed_unmerged,closed_unmerged,True,1441523.0,306976345,module-federation/core,cross,7
4001,4009,OpenAI_Codex,Copilot,ScriptedAlchemy,Copilot,1755152397.0,1757040604.0,1755597547.0,1757040579.0,closed_unmerged,closed_unmerged,True,1443032.0,306976345,module-federation/core,cross,8
414,416,OpenAI_Codex,Copilot,jinek,Copilot,1756345049.0,1756409057.0,1756394867.0,1756413770.0,merged,merged,True,14190.0,424594639,jinek/Consolonia,cross,0
414,418,OpenAI_Codex,Copilot,jinek,Copilot,1756345049.0,1756409057.0,1756394951.0,1756414219.0,merged,merged,True,14106.0,424594639,jinek/Consolonia,cross,1
33,67,Cursor,Copilot,R44VC0RP,Copilot,1754092409.0,1756241545.0,1756119859.0,1758201841.0,closed_unmerged,closed_unmerged,True,121686.0,989702246,inboundemail/inbound,cross,3
51,67,Cursor,Copilot,R44VC0RP,Copilot,1755010492.0,1759929845.0,1756119859.0,1758201841.0,closed_unmerged,closed_unmerged,True,2081982.0,989702246,inboundemail/inbound,cross,4
65,67,Cursor,Copilot,R44VC0RP,Copilot,1756056511.0,1759929847.0,1756119859.0,1758201841.0,closed_unmerged,closed_unmerged,True,2081982.0,989702246,inboundemail/inbound,cross,8
67,70,Copilot,Cursor,Copilot,R44VC0RP,1756119859.0,1758201841.0,1757119106.0,1759929848.0,closed_unmerged,closed_unmerged,True,1082735.0,989702246,inboundemail/inbound,cross,10
67,83,Copilot,Cursor,Copilot,R44VC0RP,1756119859.0,1758201841.0,1757990303.0,1757990343.0,closed_unmerged,merged,True,40.0,989702246,inboundemail/inbound,cross,11
61490,61695,Devin,OpenAI_Codex,devin-ai-integration[bot],OrAsaf,1749508531.0,1750263207.0,1750259797.0,1750259812.0,closed_unmerged,closed_unmerged,True,15.0,283046497,airbytehq/airbyte,cross,0
62941,63295,Claude_Code,Devin,burakku,devin-ai-integration[bot],1752260647.0,1753378433.0,1752537782.0,1752538635.0,merged,merged,True,853.0,283046497,airbytehq/airbyte,cross,15
62941,63306,Claude_Code,Devin,burakku,devin-ai-integration[bot],1752260647.0,1753378433.0,1752600275.0,1752601385.0,merged,merged,True,1110.0,283046497,airbytehq/airbyte,cross,17
62941,63314,Claude_Code,Devin,burakku,devin-ai-integration[bot],1752260647.0,1753378433.0,1752605901.0,1752612362.0,merged,merged,True,6461.0,283046497,airbytehq/airbyte,cross,19
62941,63320,Claude_Code,Devin,burakku,devin-ai-integration[bot],1752260647.0,1753378433.0,1752613311.0,1752621234.0,merged,merged,True,7923.0,283046497,airbytehq/airbyte,cross,21
7824,7940,Cursor,Copilot,ericokuma,Copilot,1756164121.0,1760453422.0,1757631447.0,1757631502.0,closed_unmerged,closed_unmerged,True,55.0,436466520,rilldata/rill,cross,0
7835,7940,Cursor,Copilot,ericokuma,Copilot,1756230404.0,1758309831.0,1757631447.0,1757631502.0,closed_unmerged,closed_unmerged,True,55.0,436466520,rilldata/rill,cross,1
7923,7940,Cursor,Copilot,ericokuma,Copilot,1757524973.0,1758665658.0,1757631447.0,1757631502.0,closed_unmerged,closed_unmerged,True,55.0,436466520,rilldata/rill,cross,2
7939,7940,Cursor,Copilot,ericokuma,Copilot,1757631165.0,1757703416.0,1757631447.0,1757631502.0,merged,closed_unmerged,True,55.0,436466520,rilldata/rill,cross,3
44,48,OpenAI_Codex,Copilot,ElectNewt,Copilot,1750017316.0,1751614680.0,1751319477.0,1751614483.0,closed_unmerged,closed_unmerged,True,295006.0,440332807,ElectNewt/Distribt,cross,0
47,48,OpenAI_Codex,Copilot,ElectNewt,Copilot,1751319304.0,1751614520.0,1751319477.0,1751614483.0,closed_unmerged,closed_unmerged,True,295006.0,440332807,ElectNewt/Distribt,cross,1
3248,3308,Devin,Claude_Code,devin-ai-integration[bot],dsilbergleithcu-godaddy,1754007315.0,1755362030.0,1755040120.0,1755693786.0,closed_unmerged,merged,True,321910.0,710601088,crewAIInc/crewAI,cross,0
3286,3329,Devin,Claude_Code,devin-ai-integration[bot],qizwiz,1754572360.0,1755362029.0,1755321665.0,1755357220.0,closed_unmerged,closed_unmerged,True,35555.0,710601088,crewAIInc/crewAI,cross,3
3303,3308,Devin,Claude_Code,devin-ai-integration[bot],dsilbergleithcu-godaddy,1754801167.0,1756658942.0,1755040120.0,1755693786.0,closed_unmerged,merged,True,653666.0,710601088,crewAIInc/crewAI,cross,6
3308,3339,Claude_Code,Devin,dsilbergleithcu-godaddy,devin-ai-integration[bot],1755040120.0,1755693786.0,1755525514.0,1756313833.0,merged,closed_unmerged,True,168272.0,710601088,crewAIInc/crewAI,cross,15
3319,3329,Devin,Claude_Code,devin-ai-integration[bot],qizwiz,1755128072.0,1755882051.0,1755321665.0,1755357220.0,closed_unmerged,closed_unmerged,True,35555.0,710601088,crewAIInc/crewAI,cross,17
2956,4274,Devin,OpenAI_Codex,devin-ai-integration[bot],mldangelo,1738527340.0,1751304436.0,1748826665.0,1748848245.0,closed_unmerged,merged,True,21580.0,633927609,promptfoo/promptfoo,cross,48
2956,4652,Devin,OpenAI_Codex,devin-ai-integration[bot],will-holley,1738527340.0,1751304436.0,1750960874.0,1751055046.0,closed_unmerged,merged,True,94172.0,633927609,promptfoo/promptfoo,cross,75
3132,4184,Devin,OpenAI_Codex,devin-ai-integration[bot],mldangelo,1739909505.0,1751251225.0,1748327791.0,1748335424.0,closed_unmerged,merged,True,7633.0,633927609,promptfoo/promptfoo,cross,109
4230,5168,OpenAI_Codex,Claude_Code,mldangelo,mldangelo,1748538270.0,1759938797.0,1754338901.0,1757014310.0,closed_unmerged,closed_unmerged,True,2675409.0,633927609,promptfoo/promptfoo,cross,166
4330,4882,OpenAI_Codex,Cursor,mldangelo,typpo,1749101750.0,1753555843.0,1752290596.0,1752292077.0,merged,merged,True,1481.0,633927609,promptfoo/promptfoo,cross,177
406,407,Devin,OpenAI_Codex,devin-ai-integration[bot],Shamples,1748411091.0,1748618225.0,1748460531.0,1754244321.0,merged,closed_unmerged,True,157694.0,689765175,different-ai/note-companion,cross,0
875,876,Devin,Cursor,devin-ai-integration[bot],daniellockyer,1754526079.0,1754601000.0,1754559184.0,1754569810.0,merged,merged,True,10626.0,941289933,antiwork/helper,cross,0
146,147,Devin,Cursor,devin-ai-integration[bot],benjaminshafii,1749310590.0,1750002207.0,1749310679.0,1749310722.0,closed_unmerged,merged,True,43.0,883825890,different-ai/zero-finance,cross,1
146,160,Devin,Cursor,devin-ai-integration[bot],benjaminshafii,1749310590.0,1750002207.0,1749609934.0,1751585841.0,closed_unmerged,closed_unmerged,True,392273.0,883825890,different-ai/zero-finance,cross,3
146,161,Devin,Cursor,devin-ai-integration[bot],benjaminshafii,1749310590.0,1750002207.0,1749657858.0,1749672987.0,closed_unmerged,merged,True,15129.0,883825890,different-ai/zero-finance,cross,4
156,161,Devin,Cursor,devin-ai-integration[bot],benjaminshafii,1749606033.0,1750349367.0,1749657858.0,1749672987.0,closed_unmerged,merged,True,15129.0,883825890,different-ai/zero-finance,cross,6
160,176,Cursor,Devin,benjaminshafii,devin-ai-integration[bot],1749609934.0,1751585841.0,1750262455.0,1750283233.0,closed_unmerged,merged,True,20778.0,883825890,different-ai/zero-finance,cross,7
3329,3869,Devin,Claude_Code,devin-ai-integration[bot],pffigueiredo,1744730856.0,1756858748.0,1756307081.0,1756317037.0,closed_unmerged,merged,True,9956.0,352436122,neondatabase/website,cross,0
3450,3869,Devin,Claude_Code,devin-ai-integration[bot],pffigueiredo,1746738879.0,1756858653.0,1756307081.0,1756317037.0,closed_unmerged,merged,True,9956.0,352436122,neondatabase/website,cross,1
3461,3869,Devin,Claude_Code,devin-ai-integration[bot],pffigueiredo,1746971313.0,1756858719.0,1756307081.0,1756317037.0,closed_unmerged,merged,True,9956.0,352436122,neondatabase/website,cross,2
3472,3869,Devin,Claude_Code,devin-ai-integration[bot],pffigueiredo,1747129119.0,1756858780.0,1756307081.0,1756317037.0,closed_unmerged,merged,True,9956.0,352436122,neondatabase/website,cross,3
3661,3869,Devin,Claude_Code,devin-ai-integration[bot],pffigueiredo,1752534283.0,1759313939.0,1756307081.0,1756317037.0,closed_unmerged,merged,True,9956.0,352436122,neondatabase/website,cross,4
2143,2144,Claude_Code,Devin,MH4GF,devin-ai-integration[bot],1750658388.0,1750832419.0,1750658692.0,1750669019.0,closed_unmerged,merged,True,10327.0,839216423,liam-hq/liam,cross,90
2156,2189,Claude_Code,Devin,MH4GF,devin-ai-integration[bot],1750670764.0,1750839468.0,1750816641.0,1750830855.0,merged,merged,True,14214.0,839216423,liam-hq/liam,cross,105
2924,2925,Devin,Claude_Code,devin-ai-integration[bot],MH4GF,1754450239.0,1754527281.0,1754461981.0,1754467862.0,closed_unmerged,closed_unmerged,True,5881.0,839216423,liam-hq/liam,cross,193
3454,3489,Claude_Code,Devin,NoritakaIkeda,devin-ai-integration[bot],1757638156.0,1758177114.0,1758009060.0,1758696674.0,merged,merged,True,168054.0,839216423,liam-hq/liam,cross,242
3496,3583,Claude_Code,Devin,MH4GF,devin-ai-integration[bot],1758022914.0,1760080983.0,1758699483.0,1758785129.0,merged,merged,True,85646.0,839216423,liam-hq/liam,cross,264
4391,4829,Devin,Cursor,devin-ai-integration[bot],tomiir,1747918955.0,1758194275.0,1755158665.0,1755159113.0,closed_unmerged,closed_unmerged,True,448.0,127246132,reown-com/appkit,cross,0
4743,4829,Devin,Cursor,devin-ai-integration[bot],tomiir,1753947727.0,1759150930.0,1755158665.0,1755159113.0,closed_unmerged,closed_unmerged,True,448.0,127246132,reown-com/appkit,cross,1
4800,4829,Devin,Cursor,devin-ai-integration[bot],tomiir,1754669603.0,1756988830.0,1755158665.0,1755159113.0,closed_unmerged,closed_unmerged,True,448.0,127246132,reown-com/appkit,cross,2
4805,4829,Devin,Cursor,devin-ai-integration[bot],tomiir,1754910118.0,1759150927.0,1755158665.0,1755159113.0,closed_unmerged,closed_unmerged,True,448.0,127246132,reown-com/appkit,cross,3
394,584,Devin,OpenAI_Codex,devin-ai-integration[bot],LuisRevillaM,1750453277.0,1753718322.0,1752780518.0,1752835778.0,closed_unmerged,closed_unmerged,True,55260.0,955904085,antiwork/flexile,cross,0
481,584,Devin,OpenAI_Codex,devin-ai-integration[bot],LuisRevillaM,1752078295.0,1753729476.0,1752780518.0,1752835778.0,merged,closed_unmerged,True,55260.0,955904085,antiwork/flexile,cross,1
1663,1742,Devin,Cursor,devin-ai-integration[bot],nickscamara,1749746791.0,1752506865.0,1751392288.0,1751408822.0,closed_unmerged,merged,True,16534.0,787076358,firecrawl/firecrawl,cross,3
1823,1884,Devin,Claude_Code,devin-ai-integration[bot],mogery,1753180942.0,1755958594.0,1753828495.0,1757420810.0,closed_unmerged,closed_unmerged,True,2130099.0,787076358,firecrawl/firecrawl,cross,12
1884,1923,Claude_Code,Devin,mogery,devin-ai-integration[bot],1753828495.0,1757420810.0,1754422591.0,1757168773.0,closed_unmerged,closed_unmerged,True,2746182.0,787076358,firecrawl/firecrawl,cross,24
1884,2069,Claude_Code,Devin,mogery,devin-ai-integration[bot],1753828495.0,1757420810.0,1756495658.0,1756730507.0,closed_unmerged,closed_unmerged,True,234849.0,787076358,firecrawl/firecrawl,cross,33
1884,2100,Claude_Code,Devin,mogery,devin-ai-integration[bot],1753828495.0,1757420810.0,1756932337.0,1759066771.0,closed_unmerged,closed_unmerged,True,488473.0,787076358,firecrawl/firecrawl,cross,36
901,902,OpenAI_Codex,Devin,nicarq,devin-ai-integration[bot],1747556381.0,1748983197.0,1747556591.0,1747557650.0,merged,merged,True,1059.0,685141528,dcSpark/shinkai-local-ai-agents,cross,0
1067,1179,Devin,Cursor,devin-ai-integration[bot],riderx,1742018539.0,1758267956.0,1754239014.0,1759752706.0,closed_unmerged,closed_unmerged,True,4028942.0,442321089,Cap-go/capgo,cross,3
1178,1202,Cursor,OpenAI_Codex,riderx,riderx,1754238591.0,1759752925.0,1758368343.0,1758370098.0,merged,closed_unmerged,True,1755.0,442321089,Cap-go/capgo,cross,4
1178,1203,Cursor,OpenAI_Codex,riderx,riderx,1754238591.0,1759752925.0,1758390393.0,1758390432.0,merged,merged,True,39.0,442321089,Cap-go/capgo,cross,5
1179,1202,Cursor,OpenAI_Codex,riderx,riderx,1754239014.0,1759752706.0,1758368343.0,1758370098.0,closed_unmerged,closed_unmerged,True,1755.0,442321089,Cap-go/capgo,cross,6
1179,1203,Cursor,OpenAI_Codex,riderx,riderx,1754239014.0,1759752706.0,1758390393.0,1758390432.0,closed_unmerged,merged,True,39.0,442321089,Cap-go/capgo,cross,7
895,941,Devin,Cursor,devin-ai-integration[bot],binary-koan,1755581800.0,1755893795.0,1755641443.0,1755641652.0,merged,closed_unmerged,True,209.0,959682770,antiwork/gumroad,cross,0
516,600,Devin,OpenAI_Codex,devin-ai-integration[bot],ianmacartney,1743040078.0,1753418746.0,1748209908.0,1748211491.0,closed_unmerged,merged,True,1583.0,591435512,get-convex/convex-helpers,cross,0
516,601,Devin,OpenAI_Codex,devin-ai-integration[bot],ianmacartney,1743040078.0,1753418746.0,1748209935.0,1748211499.0,closed_unmerged,merged,True,1564.0,591435512,get-convex/convex-helpers,cross,1
516,602,Devin,OpenAI_Codex,devin-ai-integration[bot],ianmacartney,1743040078.0,1753418746.0,1748209946.0,1748211504.0,closed_unmerged,merged,True,1558.0,591435512,get-convex/convex-helpers,cross,2
516,603,Devin,OpenAI_Codex,devin-ai-integration[bot],ianmacartney,1743040078.0,1753418746.0,1748209961.0,1748211509.0,closed_unmerged,merged,True,1548.0,591435512,get-convex/convex-helpers,cross,3
281,357,Devin,OpenAI_Codex,devin-ai-integration[bot],steebchen,1748899883.0,1759618378.0,1750105366.0,1750106607.0,closed_unmerged,merged,True,1241.0,965250949,theopenco/llmgateway,cross,17
281,525,Devin,Cursor,devin-ai-integration[bot],steebchen,1748899883.0,1759618378.0,1753461671.0,1753731598.0,closed_unmerged,merged,True,269927.0,965250949,theopenco/llmgateway,cross,34
281,526,Devin,Cursor,devin-ai-integration[bot],steebchen,1748899883.0,1759618378.0,1753466742.0,1753647361.0,closed_unmerged,merged,True,180619.0,965250949,theopenco/llmgateway,cross,35
281,585,Devin,Cursor,devin-ai-integration[bot],steebchen,1748899883.0,1759618378.0,1754513149.0,1754526509.0,closed_unmerged,merged,True,13360.0,965250949,theopenco/llmgateway,cross,41
281,602,Devin,Cursor,devin-ai-integration[bot],steebchen,1748899883.0,1759618378.0,1754698428.0,1754699144.0,closed_unmerged,closed_unmerged,True,716.0,965250949,theopenco/llmgateway,cross,46
40,59,OpenAI_Codex,Cursor,ryokun6,ryokun6,1747463782.0,1747862904.0,1747701402.0,1747862908.0,closed_unmerged,closed_unmerged,True,161502.0,923332984,ryokun6/ryos,cross,0
42,59,OpenAI_Codex,Cursor,ryokun6,ryokun6,1747488380.0,1747862904.0,1747701402.0,1747862908.0,closed_unmerged,closed_unmerged,True,161502.0,923332984,ryokun6/ryos,cross,2
51,59,OpenAI_Codex,Cursor,ryokun6,ryokun6,1747666398.0,1747862907.0,1747701402.0,1747862908.0,closed_unmerged,closed_unmerged,True,161505.0,923332984,ryokun6/ryos,cross,7
59,74,Cursor,OpenAI_Codex,ryokun6,ryokun6,1747701402.0,1747862908.0,1747837879.0,1747837894.0,closed_unmerged,merged,True,15.0,923332984,ryokun6/ryos,cross,20
84,94,OpenAI_Codex,Cursor,ryokun6,ryokun6,1747925165.0,1749705807.0,1748043739.0,1748043747.0,closed_unmerged,merged,True,8.0,923332984,ryokun6/ryos,cross,26
6082,6085,Devin,Cursor,devin-ai-integration[bot],mattinannt,1750799836.0,1750935868.0,1750837294.0,1750920660.0,closed_unmerged,merged,True,83366.0,500289888,formbricks/formbricks,cross,0
1064,1066,Devin,OpenAI_Codex,devin-ai-integration[bot],areibman,1749693064.0,1749974602.0,1749694059.0,1749742482.0,merged,closed_unmerged,True,48423.0,679017521,AgentOps-AI/agentops,cross,1
1080,1096,OpenAI_Codex,Devin,areibman,devin-ai-integration[bot],1749975921.0,1750401243.0,1750401211.0,1751212353.0,merged,closed_unmerged,True,32.0,679017521,AgentOps-AI/agentops,cross,6
1122,1134,Devin,Cursor,devin-ai-integration[bot],areibman,1751385285.0,1752343757.0,1751852822.0,1751852922.0,closed_unmerged,merged,True,100.0,679017521,AgentOps-AI/agentops,cross,9
1122,1141,Devin,Cursor,devin-ai-integration[bot],areibman,1751385285.0,1752343757.0,1752021984.0,1752130347.0,closed_unmerged,closed_unmerged,True,108363.0,679017521,AgentOps-AI/agentops,cross,12
